,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9658655265641568,0.7956442244118777,0.8728150691945775,0.8489813365729234,0.8483787540877117,0.827146114541421,1.0,0.841168974627332
truck,0.8899321331731146,0.9298738303381747,0.830654685826719,0.8277061189300129,0.815246246839797,0.8320447897006137,0.8745421951915682,1.0
