,airplane,automobile,deer,dog,frog,horse
frog,0.8091057836648907,0.6705016519743059,0.8914382857454717,0.8426443768404893,1.0,0.7863099017748425
horse,0.8516642474045157,0.6070009286142386,0.9170331375907728,0.898537776846464,0.7257639095440089,1.0
