,airplane,automobile,deer,dog,frog,horse
frog,0.8097556477835289,0.6823746113390854,0.8829669138487257,0.844556765066965,1.0,0.7803460619616951
horse,0.8543246334033312,0.6276680677536102,0.904716872244497,0.8936326324284656,0.7196577941700959,1.0
