,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.964880019284848,0.8189813198814875,0.8732992011305643,0.8394314753404748,0.8280357127189831,0.8242631135856603,1.0,0.8511091580579819
truck,0.8901033565247017,0.9371968079072223,0.8376128610622515,0.8223060836330689,0.8000205795320333,0.838833430634982,0.8739268807057402,1.0
