,airplane,automobile,deer,dog,frog,horse
frog,0.7978281588694409,0.6792773853460184,0.8840471262946815,0.8377543255538545,1.0,0.8010930039360046
horse,0.8782448894397186,0.584260242424258,0.9346230228037241,0.8984019376648946,0.7044699076674047,1.0
