,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9579308692886884,0.7880123494548879,0.8810620622800805,0.8507450183672286,0.845685697367601,0.8322624052836267,1.0,0.8443015979578867
truck,0.8901843139335163,0.9254236216845155,0.8369003024802442,0.8226757768641183,0.8190042170653479,0.8328202472964843,0.8729915206757735,1.0
