,airplane,automobile,deer,dog,frog,horse
frog,0.806783915066757,0.6643542129767581,0.8916720887298424,0.8469189535936543,1.0,0.790270829632988
horse,0.8527176481680778,0.6065821709955842,0.9169813007049537,0.8964780853264357,0.7272407948049486,1.0
