,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9735936475622399,0.7895446266924546,0.8677078792552946,0.8438338763882136,0.8508739063218065,0.8367880017254283,1.0,0.8376580620545623
truck,0.885529687740205,0.9441061246219722,0.8219989812531296,0.8188756679424882,0.8170734075945576,0.8358233962578243,0.8765927345898231,1.0
