,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9641373540074242,0.8021543033171913,0.8707637827491526,0.8477399028874043,0.8437903122666132,0.824278755820361,1.0,0.8471355889518535
truck,0.8920992701763072,0.9275221693154944,0.8303352066520497,0.8256838703626146,0.8194817158873366,0.8286089401899702,0.8762688274162274,1.0
