,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.963249680128363,0.8261839628716112,0.8671064692556959,0.8326825201122429,0.8317124670597886,0.81942146214281,1.0,0.8596434384294884
truck,0.8975488132541081,0.9362590112737431,0.8335298868853027,0.8147672734713669,0.8073496645543254,0.8303223953631982,0.8802229551979556,1.0
