,airplane,automobile,deer,dog,frog,horse
frog,0.8126946102519181,0.6364891961997161,0.8990291330547749,0.8364107159639707,1.0,0.8153763445296202
horse,0.8716824241794903,0.5357526419472134,0.9440150598946078,0.8980228761374612,0.7505269978412275,1.0
