,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9754644732144242,0.8184834609115617,0.8625389562676714,0.8395006188669878,0.8007705154861947,0.8371436297555024,1.0,0.8660983454976579
truck,0.8960568758860742,0.9420078946701476,0.8259103638019551,0.8186733765202483,0.7774623479056795,0.8452327406622726,0.8946564005536228,1.0
