,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.929866802896983,0.7356993798374674,0.9807355099743555,0.9528802949330308,0.9487200228188327,0.9082175117728861,0.8613531621296788,0.7086599800965674,1.0,0.9738673355401982
cat,0.893798327116368,0.7474079608027173,0.9675003733842673,0.9906979998125348,0.9336376750762541,0.9163083907653125,0.8404130923030135,0.7371772614210433,0.9730589193184893,1.0
