,airplane,automobile,deer,dog,frog,horse
frog,0.8036099771818194,0.6606893770325941,0.8946415534138892,0.8507952615436638,1.0,0.7902638308280336
horse,0.852737251341424,0.5984575465023212,0.9186401419305247,0.9019642492485964,0.7282008109771337,1.0
