,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9324247412141906,0.7399708661189732,0.9857045065417483,0.9630051056103187,0.9658462110604981,0.9068241376753612,0.8420079173853041,0.6830978607925429,1.0,0.981118653601063
cat,0.902258462843706,0.7482247143568501,0.9700496664545645,0.9931212827153764,0.956680808109737,0.9152305915779541,0.8221626575873117,0.7114876117975981,0.9807842045569024,1.0
