,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9662141299307342,0.7981463616521463,0.8745772810810192,0.849321685609862,0.8448589221968021,0.8323857372376038,1.0,0.8344958822918326
truck,0.878972249155661,0.9357692926561058,0.8336047126246082,0.8292558353390987,0.8199115601283579,0.8388620411368792,0.8636243089592892,1.0
