,airplane,automobile,deer,dog,frog,horse
frog,0.8119842879066397,0.6576162907107378,0.8930116072490999,0.8461100452039724,1.0,0.7912777689295504
horse,0.8511229002353872,0.594952418278314,0.9184453160177612,0.9010810458429614,0.7343983196255761,1.0
