,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9683900357506656,0.799534016758438,0.8788244975903724,0.8325914965596746,0.8449330184182486,0.8275700581956568,1.0,0.848156876726944
truck,0.8895543742100118,0.9389250703206691,0.8354259453844225,0.8129297066233626,0.8103042594964887,0.8374125149468735,0.8754481290181716,1.0
