,airplane,automobile,deer,dog,frog,horse
frog,0.7989239967136212,0.6656674179546831,0.8882355740068805,0.8474717230605069,1.0,0.7997012882643081
horse,0.8655006307190927,0.5703450549612428,0.9400575411719967,0.910626809707184,0.7134699634404837,1.0
