,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9608537999949675,0.817769387816055,0.8705381384792709,0.8440696996448531,0.8256730966630073,0.8239200136873317,1.0,0.8571758637145146
truck,0.8958465141408403,0.9305107078948089,0.8388304325227325,0.8220647772022591,0.8069602970047104,0.8305820595356002,0.8752052116990487,1.0
