,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9772712430519086,0.8127172530950382,0.8542714145874027,0.8433043578814672,0.8331548065118982,0.8162605761423213,1.0,0.8630203487299638
truck,0.8915038590422831,0.9467170199936605,0.8195038708918145,0.8220945824211663,0.8020712980919292,0.833400597377968,0.8847087721811783,1.0
