,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.936815738431567,0.7232115873828449,0.9811485045765239,0.956480508857003,0.9637735585980286,0.9231805629204467,0.8818540431319006,0.6542491867064409,1.0,0.9792863093952443
cat,0.9086766062929081,0.7306222344560798,0.9707726079060702,0.9884625176162624,0.954841554584069,0.928485853316486,0.8684203690773166,0.6711887690233476,0.9785294877274603,1.0
