,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9129249385032541,0.7266365365706433,0.9724896037628218,0.9570621265063263,0.9690254135243689,0.9379098860398012,0.8930411661007125,0.6645923441497374,1.0,0.9663179848423344
cat,0.8603703927371906,0.7304656462040653,0.9739770211313192,0.9921386303941436,0.9389919603116723,0.9530393665162864,0.8752146093891117,0.7093046282979012,0.9664977450183099,1.0
