,airplane,automobile,deer,dog,frog,horse
frog,0.7883803445679414,0.6478072949186324,0.8931561413273069,0.8622800049025936,1.0,0.8083762142835256
horse,0.8714435123229637,0.5488046539761644,0.9342824258806236,0.9227594472617369,0.7227099605585114,1.0
