,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.961784205256811,0.8056382704927557,0.8686602821206176,0.8469148788299017,0.8418540133698829,0.8220848237092179,1.0,0.8530635262208133
truck,0.8946495482743653,0.9272522536633728,0.8324799266539442,0.825574849870188,0.8150399720758787,0.8303414206509797,0.8746620288112713,1.0
