,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9564433928952498,0.8081214102326985,0.8743261206575385,0.8404677645512606,0.8428804076559885,0.8273916041109196,1.0,0.8503692998963447
truck,0.8925863976021022,0.9265797534241534,0.839585366266028,0.820574458502978,0.813757065157665,0.8344301777024212,0.8724867813446521,1.0
