,airplane,automobile,deer,dog,frog,horse
frog,0.7971160172147712,0.679530428022747,0.8776039089507865,0.8489176549035125,1.0,0.7968319909081828
horse,0.889453971549681,0.5589437017808419,0.9374807417208377,0.9059653261264499,0.7081562588221896,1.0
