,airplane,automobile,deer,dog,frog,horse
frog,0.8013440254112354,0.6637700026563493,0.8980985193949366,0.8405208752938513,1.0,0.7962665772436275
horse,0.8584302232610785,0.593045025395933,0.9210414699522291,0.9001475224659686,0.7273357589247906,1.0
