,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9837548818462876,0.7592739020961279,0.8884809264499524,0.8372446675591703,0.8663042142636664,0.8340624373996736,1.0,0.8308789703851218
truck,0.8763551587173933,0.9561985498354425,0.8247788753474949,0.8125475438620091,0.8084439419630036,0.8416371172876296,0.8800388129870267,1.0
