,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9396248781226321,0.7243949067534297,0.9686169721246882,0.9427058483775539,0.943141032019189,0.8852986072518038,0.8707203286129324,0.7379818881317439,1.0,0.9875155386060271
cat,0.9023921807534282,0.7306021907767599,0.964675445317955,0.9796891295198149,0.9425993094119416,0.9097307080090459,0.8402327331868082,0.741996134585869,0.9880821684383772,1.0
