,airplane,automobile,deer,dog,frog,horse
frog,0.8120789232952138,0.6582658111319466,0.8985266072601668,0.8462481267976043,1.0,0.7848805315150685
horse,0.8410468456547996,0.6091230605999346,0.9099359956186887,0.9043382221383102,0.735555875988267,1.0
