,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.965712818589487,0.814888872696061,0.8684377748097631,0.8407528669225637,0.8367158491124143,0.817230345540362,1.0,0.8562614723293489
truck,0.8969020410074315,0.9343075541717334,0.8315824057760286,0.8219823372917223,0.8115364081089445,0.8245810781735753,0.8791081754705642,1.0
