,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9744577592975738,0.7966064083422109,0.8735950357255999,0.847025656626766,0.8172554866662651,0.842464807971007,1.0,0.8485948453705774
truck,0.8901507474816144,0.9460405046592254,0.8247777698548471,0.8266730159528453,0.7819434759369996,0.845804380321656,0.8846101057928122,1.0
