,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.99213725818861,0.8188479014469034,0.8685777674591961,0.7813417155035184,0.7837081208162461,0.8287585115284122,1.0,0.9266287250571137
truck,0.9105008429979974,0.9443799313118577,0.8266648447487712,0.783148270185436,0.7678849167447184,0.8340251830269446,0.9333960109842747,1.0
