,airplane,automobile,deer,dog,frog,horse
frog,0.8101865302921263,0.6650865822491822,0.8918909610270706,0.8440535940478819,1.0,0.7887823323837392
horse,0.8530597212598852,0.6014425407117248,0.9183230041288262,0.8975556480322158,0.7296190858673481,1.0
