,airplane,automobile,deer,dog,frog,horse
frog,0.7702020725246468,0.721248078971819,0.8808577607145527,0.8340191963032679,1.0,0.7936728914857136
horse,0.8895766993667601,0.5901936579450671,0.9505541944914943,0.9237570970494293,0.6459183511472494,1.0
