,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9673097867569357,0.8010365724608491,0.8730823426392122,0.840201465433853,0.8386305037865209,0.8249508861250039,1.0,0.8547884427976251
truck,0.8951532734407217,0.9292989310988267,0.8353892146354546,0.8163318855990485,0.8057743976934308,0.838213465436112,0.8798388320964058,1.0
