,airplane,automobile,deer,dog,frog,horse
frog,0.7991580895191883,0.6838521666341896,0.8811509416191879,0.8529165129639424,1.0,0.7829222892634918
horse,0.8534033776784041,0.6210250816490135,0.9086869164905073,0.9130214806026778,0.7038631435793972,1.0
