,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9732736711043983,0.7961756501308477,0.8772539812050767,0.8352005747877149,0.8383708676345336,0.8280655646670274,1.0,0.8516596904704016
truck,0.8908139566157021,0.9383137878075506,0.830200837368841,0.8138430471218194,0.8111979593459187,0.8334760858151871,0.8821543259249813,1.0
