,airplane,automobile,deer,dog,frog,horse
frog,0.8048651178848139,0.6744664804586975,0.8911437492489759,0.8374560046984505,1.0,0.7920686477090622
horse,0.8491947434468987,0.6064873205335456,0.9197247135533211,0.8988541893279715,0.7257390331382632,1.0
