,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9496258901744222,0.6830445417853275,0.9797479028126687,0.9632538433344665,0.964462637806757,0.9245979247048369,0.8631408992986698,0.6923890451971055,1.0,0.979737314885746
cat,0.9253739698769676,0.6840461976325544,0.9714272528811361,0.991395536164397,0.960058309934872,0.9297222504942513,0.8512334414772453,0.7074347176176836,0.979308323920893,1.0
