,airplane,automobile,deer,dog,frog,horse
frog,0.8075822150795576,0.6776531702115809,0.8852007565112356,0.8450976237073248,1.0,0.7844662344903011
horse,0.8680449456308879,0.604511758273873,0.9117657546314504,0.9051555177375198,0.7105220237262689,1.0
