,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9881267134792691,0.7945037842356937,0.8757946871726259,0.834254694615022,0.7995206481024031,0.8293124671018451,1.0,0.8784870052931412
truck,0.8976095055790807,0.9565846672384984,0.818898274904821,0.8195323415895635,0.7612269070131956,0.8388178342587194,0.9073304694161214,1.0
