,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9444269924076599,0.7637880153672599,0.9548505471985017,0.913158844723701,0.9211740483988573,0.8872960946715921,0.8750424578843403,0.7872451407162969,1.0,0.9530178586317909
cat,0.8980949507385555,0.7604423913918779,0.9496448265424792,0.97076345031042,0.9236430721522141,0.8996802748389313,0.8531106171578603,0.79149422027468,0.953126196592982,1.0
