,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.8742447891123071,0.7312148423370397,0.9696906625243852,0.9454339420241029,0.9449548570412382,0.9197742572951396,0.881596700697978,0.7677487663901784,1.0,0.965341182577631
cat,0.825652286569791,0.7386082497475628,0.968395972419227,0.9883911123711235,0.9016372287048432,0.9507608552580106,0.8620328301772169,0.798525555292712,0.965995909459513,1.0
