,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9477067870664904,0.7498291322532036,0.9604945761072213,0.9335690660019293,0.9387493098631609,0.8895663415541576,0.8688071868406801,0.7543634325546305,1.0,0.9569141677585264
cat,0.9061789833447151,0.7481782561303334,0.9559123207757805,0.9811798195215153,0.9375248607935258,0.9051953520543806,0.8467749558861858,0.7633771165351069,0.9556783349584566,1.0
