,airplane,automobile,deer,dog,frog,horse
frog,0.7896728207990887,0.7162695258198684,0.8754818634848179,0.8390379911280111,1.0,0.7795377987682138
horse,0.8627375246859565,0.6511742355103188,0.9134362180042209,0.8884782030308938,0.6841738187686099,1.0
