,airplane,automobile,deer,dog,frog,horse
frog,0.8115949601771923,0.6443280965079503,0.9018056011678373,0.8386972580086692,1.0,0.8035740841383509
horse,0.8624245253072813,0.5834071340594595,0.9173055586585959,0.8943795109151933,0.74248327105947,1.0
