,airplane,automobile,deer,dog,frog,horse
frog,0.7853289466424875,0.7261390071252853,0.8683910132753884,0.8401826209906085,1.0,0.7799584119662304
horse,0.8908763356860921,0.6059766745742924,0.9396996242725597,0.9242251046297691,0.6392222608372866,1.0
