,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9355065039542385,0.7342987385584614,0.9830763062421342,0.9536244064179752,0.9664548039500027,0.9178303185383074,0.8394409994105521,0.6891212403892624,1.0,0.9806466825390662
cat,0.9092490247252983,0.7364869655756885,0.9723441914170962,0.9878951905675272,0.9609266392928445,0.9237251913595882,0.8236849010663946,0.7064506108783328,0.9792372851172297,1.0
