,airplane,automobile,deer,dog,frog,horse
frog,0.8101191222850966,0.670139633232787,0.8882301022857058,0.844049868269356,1.0,0.7874612739270546
horse,0.8604608733749186,0.6012053758657315,0.9182676867335942,0.8963105225511145,0.723755541474641,1.0
