,airplane,automobile,deer,dog,frog,horse
frog,0.793228069813475,0.7025648380609641,0.8758396114628942,0.8367074367420503,1.0,0.7916600439206163
horse,0.8834422949064206,0.555071645222962,0.9459279800076471,0.9311162330465393,0.684441846816431,1.0
