,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9345371297687943,0.7162758788031629,0.9776557160794612,0.9501854326488038,0.9603589552386625,0.9181714575032768,0.8725674420222533,0.6915988309034928,1.0,0.9786491570320921
cat,0.9056744823173958,0.721292336014779,0.9695428057370354,0.9848997269946455,0.9495463759966335,0.9264168163846055,0.8597686845639375,0.7047789321265813,0.9780798398643865,1.0
