,airplane,automobile,deer,dog,frog,horse
frog,0.7786398224086322,0.6922094211637962,0.8905955800249195,0.8278444402836427,1.0,0.8107107361190095
horse,0.890591454068092,0.47879184234082506,0.9620007597698672,0.9206622017861145,0.747953742035101,1.0
