,airplane,automobile,deer,dog,frog,horse
frog,0.811298514393806,0.6596209801147564,0.8917754871990785,0.8445344717812919,1.0,0.7927705465110672
horse,0.8587920437407647,0.5843102143255605,0.9253373966907753,0.9087937460304746,0.722766599212425,1.0
