,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9113050582924402,0.8249381258800977,0.9730389012400769,0.9287748160211673,0.9019645479679574,0.8887714783970742,0.8365742146991559,0.7755434330322106,1.0,0.9590894244698196
cat,0.8525656655421707,0.8110318189343579,0.9599903282840182,0.9907804711403794,0.9030296190876436,0.9222445935230025,0.7994185796175904,0.795305191330262,0.9656337325405753,1.0
