,airplane,automobile,deer,dog,frog,horse
frog,0.8052388648776826,0.688556849118094,0.8829957967801009,0.8446166129398359,1.0,0.7785918762842866
horse,0.8548718900040028,0.6372162108318915,0.902354857391748,0.8953013248523776,0.71025571691998,1.0
