,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9634820609730986,0.8216205310856196,0.8563250102222713,0.8375931813063582,0.8280698848135267,0.8187873691387354,1.0,0.8741219624603902
truck,0.9008399601862285,0.9228712707595322,0.8297354838967383,0.8216645681971133,0.8122522176589235,0.8270705892441292,0.8855659100573349,1.0
