,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.9324678858120421,0.7557676599972409,0.9539340875587345,0.943198319656978,0.9218747943366131,0.8997136302228427,0.8579730238710555,0.7763335957510208,1.0,0.9587370027934724
cat,0.8922763945136039,0.7562529893162205,0.9499346964229207,0.9810366350210336,0.9284317736303276,0.9057387226814914,0.8446284120675018,0.783215752918507,0.9584846234283938,1.0
