,airplane,automobile,deer,dog,frog,horse
frog,0.8106683439561491,0.6615025308115224,0.8907128581073244,0.8492746322323761,1.0,0.787841634892628
horse,0.8625206878625217,0.6092647751046295,0.90730557023732,0.8963053795981375,0.7246035871973913,1.0
