,airplane,automobile,deer,dog,frog,horse
frog,0.8037380347629284,0.6624421581838527,0.8904951281167295,0.8511194786766975,1.0,0.792205200259792
horse,0.8473481405486809,0.6020068076274943,0.9187819402545566,0.8981897723416521,0.733673339227616,1.0
