,airplane,automobile,deer,dog,frog,horse,ship,truck
ship,0.9589580604209039,0.7979855122009277,0.8766540133406083,0.8443932050102955,0.8392889316176302,0.8333693747540183,1.0,0.8493509026556161
truck,0.8935506683875968,0.9252933931600884,0.8378823617867128,0.8222141026379449,0.8117906113207004,0.8358417162677635,0.8734271464391932,1.0
