,airplane,automobile,deer,dog,frog,horse
frog,0.7877837439801236,0.7024728745462696,0.8777626788045548,0.8466392824068544,1.0,0.7853414202621976
horse,0.8724155194537713,0.635751573531776,0.9152543047344057,0.896498424227233,0.6800801780528142,1.0
