,airplane,automobile,deer,dog,frog,horse,ship,truck,bird,cat
bird,0.903852873783866,0.7480172570601914,0.9819521643378621,0.9542157589886426,0.9266774366946819,0.9066469990054782,0.8367974382546531,0.7564416381425725,1.0,0.9853984337320519
cat,0.8759669040258208,0.7574760457866846,0.9686986176699024,0.9864319907988915,0.9119856168043443,0.9195652399506606,0.8156389403202264,0.7779724076327166,0.9862642370107527,1.0
